label,split,well_id,kind,view,path,n_rows,n_valid_points,grid_valid_points,tvt_min,tvt_max,gr_mean,gr_std
horizontal:train:8382f4b6:hidden,train,8382f4b6,horizontal,hidden,data/raw/train/8382f4b6__horizontal_well.csv,1709,1709,117,11344.35,11402.63,96.82827102288591,16.25591779309953
horizontal:train:8382f4b6:full,train,8382f4b6,horizontal,full,data/raw/train/8382f4b6__horizontal_well.csv,2659,2659,617,10900.71,11427.89,93.39690078676209,20.454749966131267
horizontal:train:84633df4:prefix,train,84633df4,horizontal,prefix,data/raw/train/84633df4__horizontal_well.csv,1039,1039,734,10027.77,10878.570000000002,95.80746274375684,28.85449743367231
horizontal:train:84633df4:hidden,train,84633df4,horizontal,hidden,data/raw/train/84633df4__horizontal_well.csv,2148,2148,31,10868.72,10883.27,86.3809661697615,12.03623003814262
horizontal:train:84633df4:full,train,84633df4,horizontal,full,data/raw/train/84633df4__horizontal_well.csv,3187,3187,746,10027.77,10883.27,89.45411644914059,19.712880784996063
horizontal:train:8478df29:prefix,train,8478df29,horizontal,prefix,data/raw/train/8478df29__horizontal_well.csv,985,985,738,10098.73,10928.93,91.64248978035461,28.55008880354352
horizontal:train:8478df29:hidden,train,8478df29,horizontal,hidden,data/raw/train/8478df29__horizontal_well.csv,1622,1622,36,10903.8,10921.6,86.76649327786147,12.115996195125668
horizontal:train:8478df29:full,train,8478df29,horizontal,full,data/raw/train/8478df29__horizontal_well.csv,2607,2607,740,10098.73,10928.93,88.60878578072138,20.121959622617123
horizontal:train:84815d5a:prefix,train,84815d5a,horizontal,prefix,data/raw/train/84815d5a__horizontal_well.csv,1364,1364,950,11062.59,11942.31,76.52493645493605,27.99197561542653
horizontal:train:84815d5a:hidden,train,84815d5a,horizontal,hidden,data/raw/train/84815d5a__horizontal_well.csv,2631,2631,69,11942.33,11976.68,67.66988213873165,11.17639690287426
horizontal:train:84815d5a:full,train,84815d5a,horizontal,full,data/raw/train/84815d5a__horizontal_well.csv,3995,3995,1018,11062.59,11976.68,70.69323485144825,19.16820500221803
horizontal:train:84c3b497:prefix,train,84c3b497,horizontal,prefix,data/raw/train/84c3b497__horizontal_well.csv,1328,1328,715,10984.68,11518.75,77.27514800973218,18.08695935124512
horizontal:train:84c3b497:hidden,train,84c3b497,horizontal,hidden,data/raw/train/84c3b497__horizontal_well.csv,4363,4363,128,11500.69,11564.05,66.00955960383486,24.277846465294513
horizontal:train:84c3b497:full,train,84c3b497,horizontal,full,data/raw/train/84c3b497__horizontal_well.csv,5691,5691,807,10984.68,11564.05,68.63839485300578,23.471603078886552
horizontal:train:85380836:prefix,train,85380836,horizontal,prefix,data/raw/train/85380836__horizontal_well.csv,882,882,456,10781.21,11216.96,74.38068460222321,15.917442978005022
horizontal:train:85380836:hidden,train,85380836,horizontal,hidden,data/raw/train/85380836__horizontal_well.csv,3893,3893,55,11190.89,11218.02,86.68900917788272,14.010656819181436
horizontal:train:85380836:full,train,85380836,horizontal,full,data/raw/train/85380836__horizontal_well.csv,4775,4775,459,10781.21,11218.02,84.41551341333161,15.154323229391753
horizontal:train:8612b37f:prefix,train,8612b37f,horizontal,prefix,data/raw/train/8612b37f__horizontal_well.csv,796,796,453,11263.65,11881.570000000002,106.59286525673964,25.03510301758383
horizontal:train:8612b37f:hidden,train,8612b37f,horizontal,hidden,data/raw/train/8612b37f__horizontal_well.csv,2157,2157,92,11874.11,11919.36,111.6561844391473,17.12513776420115
horizontal:train:8612b37f:full,train,8612b37f,horizontal,full,data/raw/train/8612b37f__horizontal_well.csv,2953,2953,529,11263.65,11919.36,110.29133443264664,19.703083257854384
horizontal:train:861e71df:prefix,train,861e71df,horizontal,prefix,data/raw/train/861e71df__horizontal_well.csv,1468,1468,1015,10495.53,11398.37,89.5750166233629,26.439769999014274
horizontal:train:861e71df:hidden,train,861e71df,horizontal,hidden,data/raw/train/861e71df__horizontal_well.csv,3987,3987,41,11371.740000000002,11391.75,108.83873049743514,22.321587595574098
horizontal:train:861e71df:full,train,861e71df,horizontal,full,data/raw/train/861e71df__horizontal_well.csv,5455,5455,1015,10495.53,11398.37,103.6546549764199,25.00565633549752
horizontal:train:86454a6f:prefix,train,86454a6f,horizontal,prefix,data/raw/train/86454a6f__horizontal_well.csv,312,312,134,12060.39,12193.09,71.39931400555538,18.13421533015349
horizontal:train:86454a6f:hidden,train,86454a6f,horizontal,hidden,data/raw/train/86454a6f__horizontal_well.csv,1499,1499,176,12178.05,12274.63,84.15757840859524,13.661737822290597
horizontal:train:86454a6f:full,train,86454a6f,horizontal,full,data/raw/train/86454a6f__horizontal_well.csv,1811,1811,281,12060.39,12274.63,81.95957813595666,15.308624489183632
horizontal:train:8648abae:prefix,train,8648abae,horizontal,prefix,data/raw/train/8648abae__horizontal_well.csv,1768,1768,1067,11095.58,12028.46,91.95030296287926,24.610079817530597
horizontal:train:8648abae:hidden,train,8648abae,horizontal,hidden,data/raw/train/8648abae__horizontal_well.csv,4031,4031,43,12007.4,12028.33,90.69698604765885,14.012003326690392
horizontal:train:8648abae:full,train,8648abae,horizontal,full,data/raw/train/8648abae__horizontal_well.csv,5799,5799,1067,11095.58,12028.46,91.07909749896248,17.929378542694142
horizontal:train:865033f8:prefix,train,865033f8,horizontal,prefix,data/raw/train/865033f8__horizontal_well.csv,1054,1054,712,10424.490000000002,11194.25,127.457683042547,30.521469179373106
horizontal:train:865033f8:hidden,train,865033f8,horizontal,hidden,data/raw/train/865033f8__horizontal_well.csv,1213,1213,39,11182.77,11202.15,125.82599049002101,22.807540612950483
horizontal:train:865033f8:full,train,865033f8,horizontal,full,data/raw/train/865033f8__horizontal_well.csv,2267,2267,727,10424.490000000002,11202.15,126.58461596437584,26.685352405569976
horizontal:train:87695469:prefix,train,87695469,horizontal,prefix,data/raw/train/87695469__horizontal_well.csv,1040,1040,693,9267.54,10096.98,82.1029710202592,16.244668893153737
horizontal:train:87695469:hidden,train,87695469,horizontal,hidden,data/raw/train/87695469__horizontal_well.csv,3913,3913,53,10083.35,10109.35,71.88055879094667,13.40613164935307
horizontal:train:87695469:full,train,87695469,horizontal,full,data/raw/train/87695469__horizontal_well.csv,4953,4953,718,9267.54,10109.35,74.02699705431935,14.653715079388936
horizontal:train:877ed19c:prefix,train,877ed19c,horizontal,prefix,data/raw/train/877ed19c__horizontal_well.csv,1490,1490,911,10578.88,11366.990000000002,90.32686129237076,24.115889707784092
horizontal:train:877ed19c:hidden,train,877ed19c,horizontal,hidden,data/raw/train/877ed19c__horizontal_well.csv,2581,2581,26,11353.91,11366.4,95.54502833579281,12.103758162437765
horizontal:train:877ed19c:full,train,877ed19c,horizontal,full,data/raw/train/877ed19c__horizontal_well.csv,4071,4071,911,10578.88,11366.990000000002,93.6351612528405,17.66517435553067
horizontal:train:87aa3730:prefix,train,87aa3730,horizontal,prefix,data/raw/train/87aa3730__horizontal_well.csv,1418,1418,726,10624.09,11224.7,79.76027807595854,13.416237144393936
horizontal:train:87aa3730:hidden,train,87aa3730,horizontal,hidden,data/raw/train/87aa3730__horizontal_well.csv,4303,4303,49,11192.45,11216.64,78.95121717528207,14.044688659083928
horizontal:train:87aa3730:full,train,87aa3730,horizontal,full,data/raw/train/87aa3730__horizontal_well.csv,5721,5721,728,10624.09,11224.7,79.15175001170212,13.895963349250879
horizontal:train:884ecb5f:prefix,train,884ecb5f,horizontal,prefix,data/raw/train/884ecb5f__horizontal_well.csv,1260,1260,692,10636.75,11186.35,77.79392547914675,14.640967885454735
horizontal:train:884ecb5f:hidden,train,884ecb5f,horizontal,hidden,data/raw/train/884ecb5f__horizontal_well.csv,6462,6462,92,11168.39,11213.88,82.65901338392239,11.118302086083027
horizontal:train:884ecb5f:full,train,884ecb5f,horizontal,full,data/raw/train/884ecb5f__horizontal_well.csv,7722,7722,747,10636.75,11213.88,81.86517619666296,11.901883217209791
horizontal:train:8902c3f6:prefix,train,8902c3f6,horizontal,prefix,data/raw/train/8902c3f6__horizontal_well.csv,958,958,530,10203.31,10766.36,80.34660533858312,19.05404190679752
horizontal:train:8902c3f6:hidden,train,8902c3f6,horizontal,hidden,data/raw/train/8902c3f6__horizontal_well.csv,2563,2563,44,10763.06,10784.39,84.76798280718327,15.654660578246881
horizontal:train:8902c3f6:full,train,8902c3f6,horizontal,full,data/raw/train/8902c3f6__horizontal_well.csv,3521,3521,567,10203.31,10784.39,83.56500648939887,16.76432152943098
horizontal:train:896d15b9:prefix,train,896d15b9,horizontal,prefix,data/raw/train/896d15b9__horizontal_well.csv,798,798,515,11476.25,11955.97,84.44746712868093,24.878068166364574
horizontal:train:896d15b9:hidden,train,896d15b9,horizontal,hidden,data/raw/train/896d15b9__horizontal_well.csv,1446,1446,98,11942.35,11990.84,80.00141753289743,21.183881780778766
horizontal:train:896d15b9:full,train,896d15b9,horizontal,full,data/raw/train/896d15b9__horizontal_well.csv,2244,2244,585,11476.25,11990.84,81.58249934102363,22.667124818963423
horizontal:train:8995c945:prefix,train,8995c945,horizontal,prefix,data/raw/train/8995c945__horizontal_well.csv,1381,1381,857,10274.87,10994.94,112.83702230721124,29.948239392641195
horizontal:train:8995c945:hidden,train,8995c945,horizontal,hidden,data/raw/train/8995c945__horizontal_well.csv,5909,5909,60,10986.85,11016.75,121.9634065472274,11.56713284176529
horizontal:train:8995c945:full,train,8995c945,horizontal,full,data/raw/train/8995c945__horizontal_well.csv,7290,7290,900,10274.87,11016.75,120.23452635031897,17.063044694789863
horizontal:train:89969c7a:prefix,train,89969c7a,horizontal,prefix,data/raw/train/89969c7a__horizontal_well.csv,989,989,815,10016.98,10906.21,90.66643732212185,28.643177344153923
horizontal:train:89969c7a:hidden,train,89969c7a,horizontal,hidden,data/raw/train/89969c7a__horizontal_well.csv,3059,3059,51,10896.86,10922.1,86.93909227745944,11.113793337113432
horizontal:train:89969c7a:full,train,89969c7a,horizontal,full,data/raw/train/89969c7a__horizontal_well.csv,4048,4048,847,10016.98,10922.1,87.84975044178036,17.214833640274694
horizontal:train:89f1085d:prefix,train,89f1085d,horizontal,prefix,data/raw/train/89f1085d__horizontal_well.csv,1108,1108,490,12441.63,12823.51,95.51786810311714,19.847525028941774
horizontal:train:89f1085d:hidden,train,89f1085d,horizontal,hidden,data/raw/train/89f1085d__horizontal_well.csv,4007,4007,88,12769.53,12813.1,88.09952900153452,14.407933588921894
horizontal:train:89f1085d:full,train,89f1085d,horizontal,full,data/raw/train/89f1085d__horizontal_well.csv,5115,5115,498,12441.63,12823.51,89.7064732292087,16.040285699419094
horizontal:train:89f36adf:prefix,train,89f36adf,horizontal,prefix,data/raw/train/89f36adf__horizontal_well.csv,1058,1058,771,11512.990000000002,12229.31,75.77528077581194,22.531766561580994
horizontal:train:89f36adf:hidden,train,89f36adf,horizontal,hidden,data/raw/train/89f36adf__horizontal_well.csv,2070,2070,38,12223.4,12242.12,86.24885946720276,11.733532747157286
horizontal:train:89f36adf:full,train,89f36adf,horizontal,full,data/raw/train/89f36adf__horizontal_well.csv,3128,3128,796,11512.990000000002,12242.12,82.70632549805586,16.952224197653763
horizontal:train:89fdb2f2:prefix,train,89fdb2f2,horizontal,prefix,data/raw/train/89fdb2f2__horizontal_well.csv,1047,1047,649,11418.55,11952.06,71.00057325512692,22.212037988195608
horizontal:train:89fdb2f2:hidden,train,89fdb2f2,horizontal,hidden,data/raw/train/89fdb2f2__horizontal_well.csv,945,945,13,11950.38,11956.73,71.44900820764197,5.142380653726742
horizontal:train:89fdb2f2:full,train,89fdb2f2,horizontal,full,data/raw/train/89fdb2f2__horizontal_well.csv,1992,1992,658,11418.55,11956.73,71.2133097160339,16.489816376689983
horizontal:train:8a3da6d1:prefix,train,8a3da6d1,horizontal,prefix,data/raw/train/8a3da6d1__horizontal_well.csv,1281,1281,911,11192.25,12007.81,76.32626426657453,22.943733490694047
horizontal:train:8a3da6d1:hidden,train,8a3da6d1,horizontal,hidden,data/raw/train/8a3da6d1__horizontal_well.csv,2479,2479,52,11994.92,12020.75,91.93644296578528,33.13454478585469
horizontal:train:8a3da6d1:full,train,8a3da6d1,horizontal,full,data/raw/train/8a3da6d1__horizontal_well.csv,3760,3760,936,11192.25,12020.75,86.61818793554885,30.95050382304416
horizontal:train:8a89da23:prefix,train,8a89da23,horizontal,prefix,data/raw/train/8a89da23__horizontal_well.csv,1390,1390,676,10562.97,11196.62,77.70529925067366,19.27127543662172
horizontal:train:8a89da23:hidden,train,8a89da23,horizontal,hidden,data/raw/train/8a89da23__horizontal_well.csv,3347,3347,76,11195.52,11232.81,84.55246935214002,11.027240740120416
horizontal:train:8a89da23:full,train,8a89da23,horizontal,full,data/raw/train/8a89da23__horizontal_well.csv,4737,4737,749,10562.97,11232.81,82.54327229893373,14.304376325451821
horizontal:train:8a9c8932:prefix,train,8a9c8932,horizontal,prefix,data/raw/train/8a9c8932__horizontal_well.csv,1610,1610,738,10773.47,11284.4,85.35160542601044,17.614163893509716
horizontal:train:8a9c8932:hidden,train,8a9c8932,horizontal,hidden,data/raw/train/8a9c8932__horizontal_well.csv,4452,4452,20,11277.43,11286.990000000002,86.00534564693424,12.044846153598805
horizontal:train:8a9c8932:full,train,8a9c8932,horizontal,full,data/raw/train/8a9c8932__horizontal_well.csv,6062,6062,743,10773.47,11286.990000000002,85.83171949126164,13.748882713043889
horizontal:train:8ac2f237:prefix,train,8ac2f237,horizontal,prefix,data/raw/train/8ac2f237__horizontal_well.csv,1374,1374,646,10824.26,11370.320000000002,94.55886659608502,23.766195105123348
horizontal:train:8ac2f237:hidden,train,8ac2f237,horizontal,hidden,data/raw/train/8ac2f237__horizontal_well.csv,5094,5094,92,11319.5,11364.8,93.97940696424446,14.01215987237276
horizontal:train:8ac2f237:full,train,8ac2f237,horizontal,full,data/raw/train/8ac2f237__horizontal_well.csv,6468,6468,654,10824.26,11370.320000000002,94.10250182110114,16.573339643963596
horizontal:train:8b12bab6:prefix,train,8b12bab6,horizontal,prefix,data/raw/train/8b12bab6__horizontal_well.csv,952,952,652,10990.06,11862.08,107.07151998702659,31.724039607592204
horizontal:train:8b12bab6:hidden,train,8b12bab6,horizontal,hidden,data/raw/train/8b12bab6__horizontal_well.csv,2184,2184,64,11853.53,11885.23,113.2214935870596,16.154964487998434
horizontal:train:8b12bab6:full,train,8b12bab6,horizontal,full,data/raw/train/8b12bab6__horizontal_well.csv,3136,3136,698,10990.06,11885.23,111.354537315621,22.25468228406795
horizontal:train:8b5be31b:prefix,train,8b5be31b,horizontal,prefix,data/raw/train/8b5be31b__horizontal_well.csv,929,929,636,10023.09,10856.1,84.39210450331733,23.57786145967545
horizontal:train:8b5be31b:hidden,train,8b5be31b,horizontal,hidden,data/raw/train/8b5be31b__horizontal_well.csv,2274,2274,65,10814.98,10847.01,86.07109399236101,13.986212323243347
horizontal:train:8b5be31b:full,train,8b5be31b,horizontal,full,data/raw/train/8b5be31b__horizontal_well.csv,3203,3203,646,10023.09,10856.1,85.58411889547634,17.340606985052222
horizontal:train:8b95d6d1:prefix,train,8b95d6d1,horizontal,prefix,data/raw/train/8b95d6d1__horizontal_well.csv,862,862,621,10271.92,10780.38,76.74760335324196,19.715187626277892
horizontal:train:8b95d6d1:hidden,train,8b95d6d1,horizontal,hidden,data/raw/train/8b95d6d1__horizontal_well.csv,801,801,34,10759.16,10775.64,92.30967628454444,12.96606675671049
horizontal:train:8b95d6d1:full,train,8b95d6d1,horizontal,full,data/raw/train/8b95d6d1__horizontal_well.csv,1663,1663,622,10271.92,10780.38,84.24322597379114,18.517887256433212
horizontal:train:8b9d8326:prefix,train,8b9d8326,horizontal,prefix,data/raw/train/8b9d8326__horizontal_well.csv,963,963,727,11565.53,12247.81,88.15927152111756,24.053797889137737
horizontal:train:8b9d8326:hidden,train,8b9d8326,horizontal,hidden,data/raw/train/8b9d8326__horizontal_well.csv,2118,2118,45,12232.87,12255.22,96.08673089584731,16.310976452157796
horizontal:train:8b9d8326:full,train,8b9d8326,horizontal,full,data/raw/train/8b9d8326__horizontal_well.csv,3081,3081,741,11565.53,12255.22,93.60891740092205,19.42261739530381
horizontal:train:8bb9c1e6:prefix,train,8bb9c1e6,horizontal,prefix,data/raw/train/8bb9c1e6__horizontal_well.csv,1635,1635,902,10410.240000000002,11187.68,89.91440949321053,19.50556788741171
horizontal:train:8bb9c1e6:hidden,train,8bb9c1e6,horizontal,hidden,data/raw/train/8bb9c1e6__horizontal_well.csv,3995,3995,29,11172.78,11187.13,82.23337962969485,10.70372493983913
horizontal:train:8bb9c1e6:full,train,8bb9c1e6,horizontal,full,data/raw/train/8bb9c1e6__horizontal_well.csv,5630,5630,902,10410.240000000002,11187.68,84.46401618863769,14.280982490956752
horizontal:train:8bda1a11:prefix,train,8bda1a11,horizontal,prefix,data/raw/train/8bda1a11__horizontal_well.csv,807,807,468,10403.95,10968.740000000002,111.62373239993511,24.13329180289887
horizontal:train:8bda1a11:hidden,train,8bda1a11,horizontal,hidden,data/raw/train/8bda1a11__horizontal_well.csv,2708,2708,94,10942.4,10988.76,113.20043550488721,18.71505360686331
horizontal:train:8bda1a11:full,train,8bda1a11,horizontal,full,data/raw/train/8bda1a11__horizontal_well.csv,3515,3515,510,10403.95,10988.76,112.83844420881428,20.099615917539
horizontal:train:8bfa881d:prefix,train,8bfa881d,horizontal,prefix,data/raw/train/8bfa881d__horizontal_well.csv,1165,1165,738,11434.56,12189.42,85.3915291561649,25.14313201121538
horizontal:train:8bfa881d:hidden,train,8bfa881d,horizontal,hidden,data/raw/train/8bfa881d__horizontal_well.csv,2212,2212,115,12178.23,12235.0,87.94845821186702,14.529279604939862
horizontal:train:8bfa881d:full,train,8bfa881d,horizontal,full,data/raw/train/8bfa881d__horizontal_well.csv,3377,3377,830,11434.56,12235.0,87.0663669030447,18.916681203209972
horizontal:train:8c167025:prefix,train,8c167025,horizontal,prefix,data/raw/train/8c167025__horizontal_well.csv,1513,1513,755,10143.71,10771.61,78.80331384952231,20.123551147958803
horizontal:train:8c167025:hidden,train,8c167025,horizontal,hidden,data/raw/train/8c167025__horizontal_well.csv,4655,4655,62,10761.06,10791.33,81.14552714233704,15.830670004402753
horizontal:train:8c167025:full,train,8c167025,horizontal,full,data/raw/train/8c167025__horizontal_well.csv,6168,6168,795,10143.71,10791.33,80.57098617086677,17.014312221956775
horizontal:train:8c8348e8:prefix,train,8c8348e8,horizontal,prefix,data/raw/train/8c8348e8__horizontal_well.csv,1414,1414,754,11834.05,12446.69,79.99756483857462,22.125607675638847
horizontal:train:8c8348e8:hidden,train,8c8348e8,horizontal,hidden,data/raw/train/8c8348e8__horizontal_well.csv,2693,2693,39,12432.14,12451.21,68.46550571837216,9.947602074620304
horizontal:train:8c8348e8:full,train,8c8348e8,horizontal,full,data/raw/train/8c8348e8__horizontal_well.csv,4107,4107,763,11834.05,12451.21,72.43588107653292,16.231236891454913
horizontal:train:8cc21f01:prefix,train,8cc21f01,horizontal,prefix,data/raw/train/8cc21f01__horizontal_well.csv,1298,1298,772,10922.05,11762.95,96.74981663588459,26.10027567468192
horizontal:train:8cc21f01:hidden,train,8cc21f01,horizontal,hidden,data/raw/train/8cc21f01__horizontal_well.csv,2643,2643,39,11741.490000000002,11760.3,83.13969656167784,13.150714433748584
horizontal:train:8cc21f01:full,train,8cc21f01,horizontal,full,data/raw/train/8cc21f01__horizontal_well.csv,3941,3941,773,10922.05,11762.95,87.6222989104016,19.525968440896552
horizontal:train:8cc800b3:prefix,train,8cc800b3,horizontal,prefix,data/raw/train/8cc800b3__horizontal_well.csv,1438,1438,730,10297.13,10911.96,85.86621996896417,21.40909589782406
horizontal:train:8cc800b3:hidden,train,8cc800b3,horizontal,hidden,data/raw/train/8cc800b3__horizontal_well.csv,6317,6317,42,10889.85,10910.3,91.81462334467601,11.618513051743381
horizontal:train:8cc800b3:full,train,8cc800b3,horizontal,full,data/raw/train/8cc800b3__horizontal_well.csv,7755,7755,730,10297.13,10911.96,90.71161830866394,14.152544002147689
horizontal:train:8d5d46d7:prefix,train,8d5d46d7,horizontal,prefix,data/raw/train/8d5d46d7__horizontal_well.csv,1389,1389,715,10576.84,11213.46,75.7536775525723,18.401374550405073
horizontal:train:8d5d46d7:hidden,train,8d5d46d7,horizontal,hidden,data/raw/train/8d5d46d7__horizontal_well.csv,4130,4130,54,11207.76,11234.43,79.95873931353003,8.030018125230944
horizontal:train:8d5d46d7:full,train,8d5d46d7,horizontal,full,data/raw/train/8d5d46d7__horizontal_well.csv,5519,5519,757,10576.84,11234.43,78.90042607091898,11.696291459097894
horizontal:train:8d92cb49:prefix,train,8d92cb49,horizontal,prefix,data/raw/train/8d92cb49__horizontal_well.csv,1108,1108,588,10980.53,11435.38,83.31908665098403,20.191311623458734
horizontal:train:8d92cb49:hidden,train,8d92cb49,horizontal,hidden,data/raw/train/8d92cb49__horizontal_well.csv,2783,2783,47,11402.29,11425.73,94.73411630306599,14.626439020935498
horizontal:train:8d92cb49:full,train,8d92cb49,horizontal,full,data/raw/train/8d92cb49__horizontal_well.csv,3891,3891,588,10980.53,11435.38,91.483575862432,17.194351406743852
horizontal:train:8f201368:prefix,train,8f201368,horizontal,prefix,data/raw/train/8f201368__horizontal_well.csv,982,982,552,10690.51,11199.64,77.16261223381626,16.02402075771325
horizontal:train:8f201368:hidden,train,8f201368,horizontal,hidden,data/raw/train/8f201368__horizontal_well.csv,3208,3208,92,11168.02,11213.42,81.97807132299968,14.871943408896048
horizontal:train:8f201368:full,train,8f201368,horizontal,full,data/raw/train/8f201368__horizontal_well.csv,4190,4190,580,10690.51,11213.42,80.84948401379249,15.286525518017859
horizontal:train:90386ee4:prefix,train,90386ee4,horizontal,prefix,data/raw/train/90386ee4__horizontal_well.csv,1031,1031,627,10669.23,11183.54,80.19434195542058,20.863461780229343
horizontal:train:90386ee4:hidden,train,90386ee4,horizontal,hidden,data/raw/train/90386ee4__horizontal_well.csv,1910,1910,46,11183.44,11205.8,78.4852206754602,16.125808022875283
horizontal:train:90386ee4:full,train,90386ee4,horizontal,full,data/raw/train/90386ee4__horizontal_well.csv,2941,2941,672,10669.23,11205.8,79.08437199801686,17.94825520183641
horizontal:train:91abc4c7:prefix,train,91abc4c7,horizontal,prefix,data/raw/train/91abc4c7__horizontal_well.csv,1092,1092,673,10077.21,10968.84,91.28182494348358,20.40708325522752
horizontal:train:91abc4c7:hidden,train,91abc4c7,horizontal,hidden,data/raw/train/91abc4c7__horizontal_well.csv,2275,2275,46,10950.01,10972.27,86.07890109104669,14.443397989055534
horizontal:train:91abc4c7:full,train,91abc4c7,horizontal,full,data/raw/train/91abc4c7__horizontal_well.csv,3367,3367,681,10077.21,10972.27,87.76633585399918,16.791384587104368
horizontal:train:91b301ce:prefix,train,91b301ce,horizontal,prefix,data/raw/train/91b301ce__horizontal_well.csv,1714,1714,883,10398.56,11050.06,74.22816695807627,17.194528796869964
horizontal:train:91b301ce:hidden,train,91b301ce,horizontal,hidden,data/raw/train/91b301ce__horizontal_well.csv,5607,5607,244,10920.76,11042.6,73.37391664879398,13.812918149058536
horizontal:train:91b301ce:full,train,91b301ce,horizontal,full,data/raw/train/91b301ce__horizontal_well.csv,7321,7321,918,10398.56,11050.06,73.57391460400636,14.679112475075234
horizontal:train:91db7070:prefix,train,91db7070,horizontal,prefix,data/raw/train/91db7070__horizontal_well.csv,1268,1268,756,11409.990000000002,12029.02,87.20564513368672,23.72871389658641
horizontal:train:91db7070:hidden,train,91db7070,horizontal,hidden,data/raw/train/91db7070__horizontal_well.csv,2714,2714,125,12029.48,12091.570000000002,93.8140620302201,14.944868776472422
horizontal:train:91db7070:full,train,91db7070,horizontal,full,data/raw/train/91db7070__horizontal_well.csv,3982,3982,881,11409.990000000002,12091.570000000002,91.70972435447817,18.466178757021105
horizontal:train:925a7cd1:prefix,train,925a7cd1,horizontal,prefix,data/raw/train/925a7cd1__horizontal_well.csv,1732,1732,856,11298.59,12096.44,68.15275347482905,33.880164596290626
horizontal:train:925a7cd1:hidden,train,925a7cd1,horizontal,hidden,data/raw/train/925a7cd1__horizontal_well.csv,3728,3728,21,12086.75,12096.44,40.480515448993245,8.612422744143764
horizontal:train:925a7cd1:full,train,925a7cd1,horizontal,full,data/raw/train/925a7cd1__horizontal_well.csv,5460,5460,856,11298.59,12096.44,49.258595350229065,24.096069723255233
horizontal:train:9283ae69:prefix,train,9283ae69,horizontal,prefix,data/raw/train/9283ae69__horizontal_well.csv,1235,1235,781,10213.67,10985.2,79.23315077186895,19.081916772015834
horizontal:train:9283ae69:hidden,train,9283ae69,horizontal,hidden,data/raw/train/9283ae69__horizontal_well.csv,2085,2085,28,10976.64,10991.7,74.40769056704659,8.559499192092325
horizontal:train:9283ae69:full,train,9283ae69,horizontal,full,data/raw/train/9283ae69__horizontal_well.csv,3320,3320,791,10213.67,10991.7,76.20270362516575,13.671104427315038
horizontal:train:9298ad5b:prefix,train,9298ad5b,horizontal,prefix,data/raw/train/9298ad5b__horizontal_well.csv,1203,1203,774,10404.11,11148.64,120.10038427988017,31.947627661164233
horizontal:train:9298ad5b:hidden,train,9298ad5b,horizontal,hidden,data/raw/train/9298ad5b__horizontal_well.csv,1972,1972,86,11135.4,11178.05,115.50639659040469,18.66216578014942
horizontal:train:9298ad5b:full,train,9298ad5b,horizontal,full,data/raw/train/9298ad5b__horizontal_well.csv,3175,3175,833,10404.11,11178.05,117.24704767400755,24.657741134207765
horizontal:train:9314ff13:prefix,train,9314ff13,horizontal,prefix,data/raw/train/9314ff13__horizontal_well.csv,1681,1681,800,11386.88,11996.95,95.67841440441059,20.92535974395713
horizontal:train:9314ff13:hidden,train,9314ff13,horizontal,hidden,data/raw/train/9314ff13__horizontal_well.csv,2634,2634,31,11984.72,11999.37,90.13654225878287,10.350411233862765
horizontal:train:9314ff13:full,train,9314ff13,horizontal,full,data/raw/train/9314ff13__horizontal_well.csv,4315,4315,805,11386.88,11999.37,92.29549639013865,15.597475680908472
horizontal:train:93209a3d:prefix,train,93209a3d,horizontal,prefix,data/raw/train/93209a3d__horizontal_well.csv,888,888,520,11293.52,11871.76,102.99483684675322,27.129023245715818
horizontal:train:93209a3d:hidden,train,93209a3d,horizontal,hidden,data/raw/train/93209a3d__horizontal_well.csv,2044,2044,37,11871.86,11890.23,117.22980487234548,16.900016522235642
horizontal:train:93209a3d:full,train,93209a3d,horizontal,full,data/raw/train/93209a3d__horizontal_well.csv,2932,2932,556,11293.52,11890.23,112.91853215518111,21.559142153941465
horizontal:train:939d9c34:prefix,train,939d9c34,horizontal,prefix,data/raw/train/939d9c34__horizontal_well.csv,928,928,790,10864.490000000002,11861.94,110.52651054209761,31.979241283204843
horizontal:train:939d9c34:hidden,train,939d9c34,horizontal,hidden,data/raw/train/939d9c34__horizontal_well.csv,2883,2883,136,11824.41,11891.93,106.22252279327677,16.381428225073503
horizontal:train:939d9c34:full,train,939d9c34,horizontal,full,data/raw/train/939d9c34__horizontal_well.csv,3811,3811,856,10864.490000000002,11891.93,107.27056809133653,21.34115525391183
horizontal:train:93f5d2e6:prefix,train,93f5d2e6,horizontal,prefix,data/raw/train/93f5d2e6__horizontal_well.csv,1192,1192,624,10515.2,11038.240000000002,70.05246355975528,17.67749413461337
horizontal:train:93f5d2e6:hidden,train,93f5d2e6,horizontal,hidden,data/raw/train/93f5d2e6__horizontal_well.csv,2454,2454,97,10989.95,11038.19,68.08189991022877,12.052588262237338
horizontal:train:93f5d2e6:full,train,93f5d2e6,horizontal,full,data/raw/train/93f5d2e6__horizontal_well.csv,3646,3646,628,10515.2,11038.240000000002,68.72614342921824,14.170113355995484
horizontal:train:940a48d9:prefix,train,940a48d9,horizontal,prefix,data/raw/train/940a48d9__horizontal_well.csv,1285,1285,796,10092.72,10923.6,85.00998959882654,26.856685717038335
