label,split,well_id,kind,view,path,n_rows,n_valid_points,grid_valid_points,tvt_min,tvt_max,gr_mean,gr_std
typewell:train:74b6186b,train,74b6186b,typewell,native,data/raw/train/74b6186b__typewell.csv,1964,1964,1934,9982.47,10963.71,91.69863034623219,35.49070589028124
typewell:train:75c20ec7,train,75c20ec7,typewell,native,data/raw/train/75c20ec7__typewell.csv,2041,2041,2041,11346.95,12366.95,92.531852033317,27.023273497741087
typewell:train:75cd5f11,train,75cd5f11,typewell,native,data/raw/train/75cd5f11__typewell.csv,1508,1508,1508,10612.95,11366.45,74.16760610079575,24.41800852289461
typewell:train:75d20a82,train,75d20a82,typewell,native,data/raw/train/75d20a82__typewell.csv,2301,2301,2301,11052.95,12202.95,99.60056931768797,34.520136896441514
typewell:train:76201745,train,76201745,typewell,native,data/raw/train/76201745__typewell.csv,1579,1579,1579,10167.59,10956.570000000002,67.18546548448386,28.59414220684367
typewell:train:764072a5,train,764072a5,typewell,native,data/raw/train/764072a5__typewell.csv,1818,1818,1818,10457.95,11366.45,81.88112761276129,28.0621355297252
typewell:train:77b0d905,train,77b0d905,typewell,native,data/raw/train/77b0d905__typewell.csv,1803,1803,1803,11465.95,12366.95,91.97730449251249,28.67573564546444
typewell:train:77e4821c,train,77e4821c,typewell,native,data/raw/train/77e4821c__typewell.csv,1354,1354,1314,10674.79,11350.94,113.51658788774003,33.61127998122649
typewell:train:7850c72e,train,7850c72e,typewell,native,data/raw/train/7850c72e__typewell.csv,2344,2344,2344,11805.38,12976.83,103.80095563139932,31.97910904345286
typewell:train:78a4a386,train,78a4a386,typewell,native,data/raw/train/78a4a386__typewell.csv,772,772,752,11209.25,11594.55,61.49354922279793,29.000976374378606
typewell:train:79507629,train,79507629,typewell,native,data/raw/train/79507629__typewell.csv,2490,2490,2490,11504.45,12748.95,86.14989959839357,22.407059652687053
typewell:train:796dbd4c,train,796dbd4c,typewell,native,data/raw/train/796dbd4c__typewell.csv,2077,2077,2077,9983.35,11021.27,93.68284545016851,35.81199712828801
typewell:train:7987f2f2,train,7987f2f2,typewell,native,data/raw/train/7987f2f2__typewell.csv,3991,3991,1995,11328.61,12325.65,82.24066399398647,26.01511573181673
typewell:train:7993a768,train,7993a768,typewell,native,data/raw/train/7993a768__typewell.csv,1006,1006,1006,11782.62,12285.1,63.92459244532803,19.930977442464542
typewell:train:7a5660b0,train,7a5660b0,typewell,native,data/raw/train/7a5660b0__typewell.csv,2096,2096,2068,11827.35,12874.68,91.61731870229008,28.822551834317867
typewell:train:7acda2df,train,7acda2df,typewell,native,data/raw/train/7acda2df__typewell.csv,1249,1249,1209,10727.28,11350.94,110.06456365092075,32.05269587288919
typewell:train:7b2c7b3c,train,7b2c7b3c,typewell,native,data/raw/train/7b2c7b3c__typewell.csv,1445,1445,1445,10869.95,11591.95,74.79328719723182,28.35533868903902
typewell:train:7b38844c,train,7b38844c,typewell,native,data/raw/train/7b38844c__typewell.csv,2460,2460,1231,11542.2,12156.95,69.53667886178862,27.100662137279674
typewell:train:7bb17b96,train,7bb17b96,typewell,native,data/raw/train/7bb17b96__typewell.csv,2485,2485,1243,11535.95,12156.95,69.93983903420524,27.26004841765035
typewell:train:7c607683,train,7c607683,typewell,native,data/raw/train/7c607683__typewell.csv,2062,2062,2062,10335.95,11366.45,85.91533947623665,28.636804323093894
typewell:train:7cbbd047,train,7cbbd047,typewell,native,data/raw/train/7cbbd047__typewell.csv,3568,3568,1785,11265.2,12156.95,81.725725896861,29.900153716965832
typewell:train:7cd4bb31,train,7cd4bb31,typewell,native,data/raw/train/7cd4bb31__typewell.csv,1411,1411,1411,10661.45,11366.45,72.49194188518781,23.906741510252118
typewell:train:7d50373e,train,7d50373e,typewell,native,data/raw/train/7d50373e__typewell.csv,1377,1377,1377,10678.45,11366.45,72.0240813362382,23.970376601949358
typewell:train:7d57c75d,train,7d57c75d,typewell,native,data/raw/train/7d57c75d__typewell.csv,2104,2104,2104,10070.95,11122.45,133.7440874524715,49.45369167195455
typewell:train:7e208414,train,7e208414,typewell,native,data/raw/train/7e208414__typewell.csv,2572,2572,1287,11514.2,12156.95,71.20517884914463,27.675831178523513
typewell:train:7e721392,train,7e721392,typewell,native,data/raw/train/7e721392__typewell.csv,2194,2194,2194,10554.95,11651.45,86.32369188696444,27.833643754568065
typewell:train:7ff89f8f,train,7ff89f8f,typewell,native,data/raw/train/7ff89f8f__typewell.csv,2454,2454,2454,9618.95,10845.45,92.29124694376529,30.25399640991467
typewell:train:8050c789,train,8050c789,typewell,native,data/raw/train/8050c789__typewell.csv,1863,1863,1863,11435.95,12366.95,92.21902844873858,28.251522220081174
typewell:train:807f0298,train,807f0298,typewell,native,data/raw/train/807f0298__typewell.csv,1444,1444,1444,10400.95,11122.45,112.9765027700831,46.09098123273717
typewell:train:811f52b3,train,811f52b3,typewell,native,data/raw/train/811f52b3__typewell.csv,2060,2060,2060,10336.95,11366.45,85.89338349514563,28.64202246239652
typewell:train:81bf5923,train,81bf5923,typewell,native,data/raw/train/81bf5923__typewell.csv,2085,2085,2085,11945.45,12987.45,90.96072422062349,28.86434321711825
typewell:train:81fc01c6,train,81fc01c6,typewell,native,data/raw/train/81fc01c6__typewell.csv,2014,2014,1984,9957.47,10963.71,92.74197616683217,35.65633495064572
typewell:train:8255c867,train,8255c867,typewell,native,data/raw/train/8255c867__typewell.csv,2194,2194,2154,10254.87,11350.94,126.11300820419325,31.862895351139
typewell:train:82aab6d2,train,82aab6d2,typewell,native,data/raw/train/82aab6d2__typewell.csv,2096,2096,2096,11370.95,12418.45,94.14922709923664,28.795693437851895
typewell:train:82fcf37c,train,82fcf37c,typewell,native,data/raw/train/82fcf37c__typewell.csv,1249,1249,1249,10486.63,11110.62,98.65851080864691,29.88341680638448
typewell:train:833af382,train,833af382,typewell,native,data/raw/train/833af382__typewell.csv,1919,1919,1879,10392.320000000002,11350.94,124.28025013027617,33.5580763671464
typewell:train:8382f4b6,train,8382f4b6,typewell,native,data/raw/train/8382f4b6__typewell.csv,1300,1300,1275,10888.31,11537.41,76.06863076923077,28.743238476643633
typewell:train:84633df4,train,84633df4,typewell,native,data/raw/train/84633df4__typewell.csv,2015,2015,2015,10014.35,11021.27,93.35830272952855,36.2935775873911
typewell:train:8478df29,train,8478df29,typewell,native,data/raw/train/8478df29__typewell.csv,1875,1875,1875,10084.34,11021.27,90.953392,36.40030795347299
typewell:train:84815d5a,train,84815d5a,typewell,native,data/raw/train/84815d5a__typewell.csv,4434,4434,2218,11048.7,12156.95,86.40381371222372,28.64991835649078
typewell:train:84c3b497,train,84c3b497,typewell,native,data/raw/train/84c3b497__typewell.csv,1359,1359,1359,10972.45,11651.45,71.76394407652685,24.025493733202904
typewell:train:85380836,train,85380836,typewell,native,data/raw/train/85380836__typewell.csv,1598,1598,1598,10567.95,11366.45,76.83972465581978,26.145762987567085
typewell:train:8612b37f,train,8612b37f,typewell,native,data/raw/train/8612b37f__typewell.csv,1638,1638,1638,11233.4,12051.84,92.72434676434675,32.9051480291447
typewell:train:861e71df,train,861e71df,typewell,native,data/raw/train/861e71df__typewell.csv,2110,2110,2085,10483.44,11537.41,94.38557345971564,33.21913662958777
typewell:train:86454a6f,train,86454a6f,typewell,native,data/raw/train/86454a6f__typewell.csv,645,645,645,12044.95,12366.95,70.79640310077518,27.94650580022771
typewell:train:8648abae,train,8648abae,typewell,native,data/raw/train/8648abae__typewell.csv,4296,4296,2149,11083.2,12156.95,85.99561918063314,29.01042213333073
typewell:train:865033f8,train,865033f8,typewell,native,data/raw/train/865033f8__typewell.csv,1899,1899,1859,10402.320000000002,11350.94,124.14111637704053,33.70294630586921
typewell:train:87695469,train,87695469,typewell,native,data/raw/train/87695469__typewell.csv,9819,9819,1965,9255.05,10236.85,84.44653019655769,30.460240988473032
typewell:train:877ed19c,train,877ed19c,typewell,native,data/raw/train/877ed19c__typewell.csv,1944,1944,1919,10566.42,11537.41,92.941579218107,34.16962065408292
typewell:train:87aa3730,train,87aa3730,typewell,native,data/raw/train/87aa3730__typewell.csv,1510,1510,1510,10611.95,11366.45,74.24224503311258,24.48776004685084
typewell:train:884ecb5f,train,884ecb5f,typewell,native,data/raw/train/884ecb5f__typewell.csv,1485,1485,1485,10624.45,11366.45,73.30675420875421,23.58806689911723
typewell:train:8902c3f6,train,8902c3f6,typewell,native,data/raw/train/8902c3f6__typewell.csv,1382,1382,1382,10191.15,10881.6,76.51625904486252,25.026699322652227
typewell:train:896d15b9,train,896d15b9,typewell,native,data/raw/train/896d15b9__typewell.csv,1208,1208,1208,11463.320000000002,12066.820000000002,81.38725993377483,24.99965460407729
typewell:train:8995c945,train,8995c945,typewell,native,data/raw/train/8995c945__typewell.csv,1721,1721,1721,10262.45,11122.45,124.3688843695526,49.638318017495685
typewell:train:89969c7a,train,89969c7a,typewell,native,data/raw/train/89969c7a__typewell.csv,2038,2038,2038,10002.85,11021.27,93.47687438665358,36.11313322273253
typewell:train:89f1085d,train,89f1085d,typewell,native,data/raw/train/89f1085d__typewell.csv,1126,1126,1126,12429.070000000002,12991.53,76.01401420959148,23.73946739351337
typewell:train:89f36adf,train,89f36adf,typewell,native,data/raw/train/89f36adf__typewell.csv,3567,3567,1783,11434.59,12325.65,80.95472946453603,27.18380127134238
typewell:train:89fdb2f2,train,89fdb2f2,typewell,native,data/raw/train/89fdb2f2__typewell.csv,3008,3008,1505,11405.2,12156.95,77.70349734042553,30.652880422468325
typewell:train:8a3da6d1,train,8a3da6d1,typewell,native,data/raw/train/8a3da6d1__typewell.csv,3918,3918,1960,11177.7,12156.95,84.294887697805,29.80617551620219
typewell:train:8a89da23,train,8a89da23,typewell,native,data/raw/train/8a89da23__typewell.csv,1633,1633,1633,10550.45,11366.45,77.78364972443356,26.64276680323964
typewell:train:8a9c8932,train,8a9c8932,typewell,native,data/raw/train/8a9c8932__typewell.csv,1224,1224,1224,10760.95,11372.45,87.71650326797386,23.01839110253659
typewell:train:8ac2f237,train,8ac2f237,typewell,native,data/raw/train/8ac2f237__typewell.csv,1459,1459,1434,10808.83,11537.41,82.06564770390679,32.42531789964475
typewell:train:8b12bab6,train,8b12bab6,typewell,native,data/raw/train/8b12bab6__typewell.csv,2149,2149,2149,10977.9,12051.84,98.1701768264309,30.798344231696216
typewell:train:8b5be31b,train,8b5be31b,typewell,native,data/raw/train/8b5be31b__typewell.csv,1925,1925,1895,10001.97,10963.71,90.74537142857145,35.201910103571976
typewell:train:8b95d6d1,train,8b95d6d1,typewell,native,data/raw/train/8b95d6d1__typewell.csv,1245,1245,1245,10259.65,10881.6,73.58349397590361,24.61653297081
typewell:train:8b9d8326,train,8b9d8326,typewell,native,data/raw/train/8b9d8326__typewell.csv,1628,1628,1628,11553.45,12366.95,89.29476658476659,28.72044617102023
typewell:train:8bb9c1e6,train,8bb9c1e6,typewell,native,data/raw/train/8bb9c1e6__typewell.csv,1938,1938,1938,10397.95,11366.45,84.09342105263157,28.568006015614102
typewell:train:8bda1a11,train,8bda1a11,typewell,native,data/raw/train/8bda1a11__typewell.csv,1439,1439,1439,10391.63,11110.62,103.42690062543433,30.924113557043846
typewell:train:8bfa881d,train,8bfa881d,typewell,native,data/raw/train/8bfa881d__typewell.csv,1894,1894,1894,11420.45,12366.95,92.24812565997888,28.021339856486907
typewell:train:8c167025,train,8c167025,typewell,native,data/raw/train/8c167025__typewell.csv,1656,1656,1656,10054.17,10881.6,81.34048309178742,25.3846026856948
typewell:train:8c8348e8,train,8c8348e8,typewell,native,data/raw/train/8c8348e8__typewell.csv,1668,1668,1652,11819.58,12652.570000000002,88.93520383693044,31.10709941976218
typewell:train:8cc21f01,train,8cc21f01,typewell,native,data/raw/train/8cc21f01__typewell.csv,1927,1927,1927,10908.45,11871.45,92.76115204981836,26.196033019301588
typewell:train:8cc800b3,train,8cc800b3,typewell,native,data/raw/train/8cc800b3__typewell.csv,1474,1474,1474,10284.83,11021.27,80.79919945725915,34.47076322041925
typewell:train:8d5d46d7,train,8d5d46d7,typewell,native,data/raw/train/8d5d46d7__typewell.csv,1605,1605,1605,10564.45,11366.45,77.04518380062306,26.27376937988298
typewell:train:8d92cb49,train,8d92cb49,typewell,native,data/raw/train/8d92cb49__typewell.csv,1248,1248,1248,10968.45,11591.95,68.17580128205128,24.551662510922856
typewell:train:8f201368,train,8f201368,typewell,native,data/raw/train/8f201368__typewell.csv,1901,1901,1901,10416.45,11366.45,83.49284587059444,28.501611419359765
typewell:train:90386ee4,train,90386ee4,typewell,native,data/raw/train/90386ee4__typewell.csv,1422,1422,1422,10655.95,11366.45,72.59879043600563,23.846222720983615
typewell:train:91abc4c7,train,91abc4c7,typewell,native,data/raw/train/91abc4c7__typewell.csv,1019,1019,1019,10060.19,11077.56,90.13979391560353,28.583365974951583
typewell:train:91b301ce,train,91b301ce,typewell,native,data/raw/train/91b301ce__typewell.csv,1519,1519,1519,10386.37,11145.28,73.48073732718895,25.985097166819568
typewell:train:91db7070,train,91db7070,typewell,native,data/raw/train/91db7070__typewell.csv,3039,3039,1520,11397.45,12156.95,77.9757946692991,30.616597690062296
typewell:train:925a7cd1,train,925a7cd1,typewell,native,data/raw/train/925a7cd1__typewell.csv,2162,2162,2162,11286.45,12366.95,93.01234042553192,26.429642735978394
typewell:train:9283ae69,train,9283ae69,typewell,native,data/raw/train/9283ae69__typewell.csv,1889,1889,1889,10201.44,11145.28,78.66696664902064,25.668559805273812
typewell:train:9298ad5b,train,9298ad5b,typewell,native,data/raw/train/9298ad5b__typewell.csv,1840,1840,1840,10392.05,11311.5,116.53230434782607,48.11733978351416
typewell:train:9314ff13,train,9314ff13,typewell,native,data/raw/train/9314ff13__typewell.csv,1658,1658,1658,11374.45,12202.95,88.11741254523521,34.30486715811209
typewell:train:93209a3d,train,93209a3d,typewell,native,data/raw/train/93209a3d__typewell.csv,1544,1544,1544,11280.4,12051.84,90.49002590673574,32.54367057400533
typewell:train:939d9c34,train,939d9c34,typewell,native,data/raw/train/939d9c34__typewell.csv,2400,2400,2400,10852.4,12051.84,99.58433333333333,29.4839459730018
typewell:train:93f5d2e6,train,93f5d2e6,typewell,native,data/raw/train/93f5d2e6__typewell.csv,1286,1286,1286,10502.85,11145.28,67.5043934681182,23.66705155808957
typewell:train:940a48d9,train,940a48d9,typewell,native,data/raw/train/940a48d9__typewell.csv,1887,1887,1887,10078.34,11021.27,91.14700582935876,36.36583821929756
typewell:train:940e709a,train,940e709a,typewell,native,data/raw/train/940e709a__typewell.csv,1622,1622,1622,10334.89,11145.28,75.1263316892725,25.94539110852014
typewell:train:9426ec1e,train,9426ec1e,typewell,native,data/raw/train/9426ec1e__typewell.csv,2489,2489,1245,11534.95,12156.95,70.00761751707513,27.29062461787379
typewell:train:94467f50,train,94467f50,typewell,native,data/raw/train/94467f50__typewell.csv,2362,2362,2362,9701.18,10881.6,91.52853090601187,27.746583347669983
typewell:train:944f36b9,train,944f36b9,typewell,native,data/raw/train/944f36b9__typewell.csv,1227,1227,1227,10343.59,10956.570000000002,55.92253463732681,20.747773533937288
typewell:train:94d813a4,train,94d813a4,typewell,native,data/raw/train/94d813a4__typewell.csv,1927,1927,1927,11910.45,12873.45,93.43522055007784,25.59009893916546
typewell:train:95b559e7,train,95b559e7,typewell,native,data/raw/train/95b559e7__typewell.csv,2029,2029,2029,11167.95,12181.95,81.03668309512075,23.622730261466977
typewell:train:95c8427f,train,95c8427f,typewell,native,data/raw/train/95c8427f__typewell.csv,1926,1926,1886,10388.820000000002,11350.94,124.31026479750777,33.501312830283524
typewell:train:96936c22,train,96936c22,typewell,native,data/raw/train/96936c22__typewell.csv,1985,1985,1985,11374.95,12366.95,92.42963727959699,27.392324091116592
typewell:train:96ae5806,train,96ae5806,typewell,native,data/raw/train/96ae5806__typewell.csv,1906,1906,1906,11326.95,12279.45,88.33700419727177,27.229745422581097
typewell:train:96b7eea1,train,96b7eea1,typewell,native,data/raw/train/96b7eea1__typewell.csv,2009,2009,2009,10307.55,11311.5,119.01281732205076,46.82361606210999
typewell:train:9719aa04,train,9719aa04,typewell,native,data/raw/train/9719aa04__typewell.csv,1955,1955,1955,10145.45,11122.45,131.10757544757033,50.28281360051823
typewell:train:974802e7,train,974802e7,typewell,native,data/raw/train/974802e7__typewell.csv,7953,7953,1592,9441.65,10236.85,76.15708914874891,27.113507045233735
typewell:train:97cd5bf9,train,97cd5bf9,typewell,native,data/raw/train/97cd5bf9__typewell.csv,1776,1776,1746,10076.47,10963.71,85.91252815315315,32.0017321088492
typewell:train:98177ced,train,98177ced,typewell,native,data/raw/train/98177ced__typewell.csv,2573,2573,2573,11690.88,12976.83,104.28034978624173,30.78466117240663
typewell:train:9896fc0b,train,9896fc0b,typewell,native,data/raw/train/9896fc0b__typewell.csv,1550,1550,1550,10370.87,11145.28,73.96023225806452,25.949658225313343
typewell:train:98bc6f66,train,98bc6f66,typewell,native,data/raw/train/98bc6f66__typewell.csv,1816,1816,1816,10203.13,11110.62,109.34263766519824,30.873127875481778
typewell:train:992c99e8,train,992c99e8,typewell,native,data/raw/train/992c99e8__typewell.csv,1977,1977,1952,10549.92,11537.41,93.24822458270106,33.97148624698628
typewell:train:992ce078,train,992ce078,typewell,native,data/raw/train/992ce078__typewell.csv,2061,2061,2061,11172.95,12202.95,96.19607472100921,34.900747394949875
typewell:train:99529c45,train,99529c45,typewell,native,data/raw/train/99529c45__typewell.csv,830,830,830,10358.45,11187.45,103.84306024096385,23.671304819121072
typewell:train:995ff498,train,995ff498,typewell,native,data/raw/train/995ff498__typewell.csv,1618,1618,1618,10557.95,11366.45,77.3929110012361,26.452508518388978
typewell:train:999daf80,train,999daf80,typewell,native,data/raw/train/999daf80__typewell.csv,1796,1796,1756,10453.81,11350.94,122.98591314031181,34.25921708601315
typewell:train:9a6b0392,train,9a6b0392,typewell,native,data/raw/train/9a6b0392__typewell.csv,1918,1918,1918,9998.1,10956.570000000002,72.72825860271115,28.68813464369171
typewell:train:9a8ae0d6,train,9a8ae0d6,typewell,native,data/raw/train/9a8ae0d6__typewell.csv,3255,3255,1628,11343.45,12156.95,79.45748694316435,30.11435918422058
typewell:train:9a95e33f,train,9a95e33f,typewell,native,data/raw/train/9a95e33f__typewell.csv,2102,2102,2102,10600.95,11651.45,85.06854900095146,27.54943027548021
typewell:train:9ab94eeb,train,9ab94eeb,typewell,native,data/raw/train/9ab94eeb__typewell.csv,2030,2030,2030,10130.96,11145.28,80.35720689655173,25.530543948705827
typewell:train:9ad5410a,train,9ad5410a,typewell,native,data/raw/train/9ad5410a__typewell.csv,1267,1267,1267,11418.89,12051.84,83.76126282557222,31.651802343904272
typewell:train:9ae248be,train,9ae248be,typewell,native,data/raw/train/9ae248be__typewell.csv,1292,1292,1292,12336.45,12981.95,74.41599071207429,21.411898818539974
typewell:train:9af1ffd0,train,9af1ffd0,typewell,native,data/raw/train/9af1ffd0__typewell.csv,1979,1979,1949,9974.97,10963.71,92.01733198585143,35.54444802643919
typewell:train:9b5b61c1,train,9b5b61c1,typewell,native,data/raw/train/9b5b61c1__typewell.csv,1928,1928,1928,10348.05,11311.5,118.0530549792531,47.528538513064426
typewell:train:9b9e3b49,train,9b9e3b49,typewell,native,data/raw/train/9b9e3b49__typewell.csv,1952,1952,1952,11076.4,12051.84,96.26123975409836,31.59405073919061
typewell:train:9bd2bba3,train,9bd2bba3,typewell,native,data/raw/train/9bd2bba3__typewell.csv,2110,2110,2110,11694.45,12748.95,85.45945971563982,24.200405378141635
typewell:train:9c211c53,train,9c211c53,typewell,native,data/raw/train/9c211c53__typewell.csv,7874,7874,1576,9449.55,10236.85,75.8004381508763,27.011158334060262
typewell:train:9c350a6a,train,9c350a6a,typewell,native,data/raw/train/9c350a6a__typewell.csv,2036,2036,2015,10577.42,11594.55,87.34687131630648,32.770319821201525
typewell:train:9c8375f7,train,9c8375f7,typewell,native,data/raw/train/9c8375f7__typewell.csv,2053,2053,2013,10325.35,11350.94,125.24819288845592,32.729595647810484
typewell:train:9d072e4c,train,9d072e4c,typewell,native,data/raw/train/9d072e4c__typewell.csv,2821,2821,1411,11451.95,12156.95,74.52210918114143,28.67299980739298
typewell:train:9d3ec64c,train,9d3ec64c,typewell,native,data/raw/train/9d3ec64c__typewell.csv,1775,1775,1745,10076.97,10963.71,85.85025352112677,31.90298204425424
typewell:train:9d4272e3,train,9d4272e3,typewell,native,data/raw/train/9d4272e3__typewell.csv,1997,1997,1997,11750.95,12748.95,85.17133700550826,24.8321871175428
typewell:train:9d5e14d4,train,9d5e14d4,typewell,native,data/raw/train/9d5e14d4__typewell.csv,855,855,855,10224.11,11077.56,83.06051461988304,25.570792383635265
typewell:train:9da441ba,train,9da441ba,typewell,native,data/raw/train/9da441ba__typewell.csv,1295,1295,1270,10890.81,11537.41,75.91262548262549,28.688406043071986
typewell:train:9dede370,train,9dede370,typewell,native,data/raw/train/9dede370__typewell.csv,2134,2134,2134,11351.95,12418.45,94.33077319587629,28.57397475633949
typewell:train:9def2eb2,train,9def2eb2,typewell,native,data/raw/train/9def2eb2__typewell.csv,1758,1758,1758,10713.45,11591.95,82.01411262798635,30.103138367468148
typewell:train:9df1b1f9,train,9df1b1f9,typewell,native,data/raw/train/9df1b1f9__typewell.csv,4157,4157,2079,11117.95,12156.95,85.4931104161655,29.355590268795904
typewell:train:9dfff011,train,9dfff011,typewell,native,data/raw/train/9dfff011__typewell.csv,2226,2226,2205,10482.42,11594.55,88.54751572327045,31.606511465344635
typewell:train:9e3e364d,train,9e3e364d,typewell,native,data/raw/train/9e3e364d__typewell.csv,1316,1316,1291,10880.31,11537.41,76.57950607902735,28.956549835977672
typewell:train:9efc812e,train,9efc812e,typewell,native,data/raw/train/9efc812e__typewell.csv,2922,2922,1460,10602.58,11331.96,76.05401779603011,27.38567305076169
typewell:train:9f0c7bae,train,9f0c7bae,typewell,native,data/raw/train/9f0c7bae__typewell.csv,1101,1101,1101,12431.95,12981.95,70.4319800181653,20.186675610217574
typewell:train:9ffce529,train,9ffce529,typewell,native,data/raw/train/9ffce529__typewell.csv,1501,1501,1501,11452.95,12202.95,82.05361758827448,29.696254537376113
typewell:train:a0383629,train,a0383629,typewell,native,data/raw/train/a0383629__typewell.csv,1790,1790,1790,10471.95,11366.45,81.37154189944134,27.97837112497623
typewell:train:a056d01e,train,a056d01e,typewell,native,data/raw/train/a056d01e__typewell.csv,1803,1803,1803,10970.45,11871.45,91.56259567387687,26.621949899398054
typewell:train:a08d9e63,train,a08d9e63,typewell,native,data/raw/train/a08d9e63__typewell.csv,1502,1502,1502,10394.87,11145.28,73.16703728362184,25.961562193530845
typewell:train:a0b83014,train,a0b83014,typewell,native,data/raw/train/a0b83014__typewell.csv,2180,2180,2155,10448.44,11537.41,95.57092201834861,33.382488976957234
typewell:train:a0e92ed6,train,a0e92ed6,typewell,native,data/raw/train/a0e92ed6__typewell.csv,1266,1266,1266,11549.45,12181.95,68.18616113744075,19.98705685340487
typewell:train:a15bc102,train,a15bc102,typewell,native,data/raw/train/a15bc102__typewell.csv,4269,4269,2135,10069.45,11136.45,98.85843757320217,38.00788461887652
typewell:train:a247e7cf,train,a247e7cf,typewell,native,data/raw/train/a247e7cf__typewell.csv,1498,1498,1498,10362.13,11110.62,104.52809078771696,30.847771123223737
typewell:train:a2e8e7f6,train,a2e8e7f6,typewell,native,data/raw/train/a2e8e7f6__typewell.csv,1245,1245,1245,10259.65,10881.6,73.58349397590361,24.61653297081
typewell:train:a3518960,train,a3518960,typewell,native,data/raw/train/a3518960__typewell.csv,5137,5137,2568,11042.15,12325.65,83.61551878528324,23.436640777652244
typewell:train:a3f71395,train,a3f71395,typewell,native,data/raw/train/a3f71395__typewell.csv,1543,1543,1543,12210.95,12981.95,80.43730395333765,25.77851224767373
typewell:train:a4719920,train,a4719920,typewell,native,data/raw/train/a4719920__typewell.csv,1439,1439,1439,10872.95,11591.95,74.63275886031967,28.304636619601794
typewell:train:a48640d9,train,a48640d9,typewell,native,data/raw/train/a48640d9__typewell.csv,2087,2087,2087,11705.95,12748.95,85.43093435553425,24.331191335712454
typewell:train:a4cdbb0f,train,a4cdbb0f,typewell,native,data/raw/train/a4cdbb0f__typewell.csv,1391,1391,1391,10415.63,11110.62,102.44875629043854,30.66027767782555
typewell:train:a4f989c2,train,a4f989c2,typewell,native,data/raw/train/a4f989c2__typewell.csv,1503,1503,1503,10560.53,11311.5,103.94197604790418,43.67006898441865
typewell:train:a5aa7973,train,a5aa7973,typewell,native,data/raw/train/a5aa7973__typewell.csv,2013,2013,2013,10116.45,11122.45,132.07353204172878,49.87335505612181
typewell:train:a5e6f7dc,train,a5e6f7dc,typewell,native,data/raw/train/a5e6f7dc__typewell.csv,1697,1697,1672,10689.87,11537.41,88.16834413671184,33.6737265449883
typewell:train:a612d5a0,train,a612d5a0,typewell,native,data/raw/train/a612d5a0__typewell.csv,1811,1811,1811,10406.55,11311.5,116.03372722252898,48.33037610917549
typewell:train:a622ce4d,train,a622ce4d,typewell,native,data/raw/train/a622ce4d__typewell.csv,1519,1519,1494,10778.84,11537.41,83.80265964450295,32.91990228711466
typewell:train:a645da9a,train,a645da9a,typewell,native,data/raw/train/a645da9a__typewell.csv,3615,3615,1808,11253.45,12156.95,82.09312309820194,29.87921083406406
typewell:train:a692b17e,train,a692b17e,typewell,native,data/raw/train/a692b17e__typewell.csv,2075,2075,2075,10329.45,11366.45,86.04067469879517,28.59132207089502
typewell:train:a6b8ac67,train,a6b8ac67,typewell,native,data/raw/train/a6b8ac67__typewell.csv,1908,1908,1908,12028.45,12981.95,85.11243186582809,25.551591218406095
typewell:train:a6ed2eff,train,a6ed2eff,typewell,native,data/raw/train/a6ed2eff__typewell.csv,2158,2158,2133,10459.44,11537.41,95.266343836886,33.41385696644281
typewell:train:a6f967fb,train,a6f967fb,typewell,native,data/raw/train/a6f967fb__typewell.csv,2757,2757,2729,11496.88,12874.68,96.69275299238302,27.415229819290897
typewell:train:a76db406,train,a76db406,typewell,native,data/raw/train/a76db406__typewell.csv,1919,1919,1919,9922.67,10881.6,85.92677436164668,27.13320325699796
typewell:train:a7744f5b,train,a7744f5b,typewell,native,data/raw/train/a7744f5b__typewell.csv,1675,1675,1675,10529.45,11366.45,78.77653134328358,27.033110326756148
typewell:train:a783cc24,train,a783cc24,typewell,native,data/raw/train/a783cc24__typewell.csv,1167,1167,1167,10298.65,10881.6,71.45673521850901,23.958714033015998
typewell:train:a79fd2e7,train,a79fd2e7,typewell,native,data/raw/train/a79fd2e7__typewell.csv,4227,4227,2114,11100.45,12156.95,85.75639697184765,29.183748054606657
typewell:train:a7fc3e6b,train,a7fc3e6b,typewell,native,data/raw/train/a7fc3e6b__typewell.csv,3641,3641,1821,10226.45,11136.45,92.76171656138425,37.91318425117546
typewell:train:a85bb86f,train,a85bb86f,typewell,native,data/raw/train/a85bb86f__typewell.csv,2239,2239,2199,10232.38,11350.94,127.10714158106298,32.49568263147624
typewell:train:a85e4bc3,train,a85e4bc3,typewell,native,data/raw/train/a85e4bc3__typewell.csv,7035,7035,1408,9533.45,10236.85,71.8054854299929,25.75715094423989
typewell:train:a87433c9,train,a87433c9,typewell,native,data/raw/train/a87433c9__typewell.csv,864,864,864,11054.45,11917.45,72.58631944444444,20.51850543749949
typewell:train:a8ed028a,train,a8ed028a,typewell,native,data/raw/train/a8ed028a__typewell.csv,1878,1878,1878,12048.95,12987.45,88.4540042598509,28.79650538539455
typewell:train:a959858c,train,a959858c,typewell,native,data/raw/train/a959858c__typewell.csv,5482,5482,2740,10955.91,12325.65,84.20481028821598,23.04778296751661
typewell:train:a9c9b150,train,a9c9b150,typewell,native,data/raw/train/a9c9b150__typewell.csv,1990,1990,1990,10317.05,11311.5,118.86295979899498,47.01752763232744
