episode_id,well,rows,episode_sse,actual_mean_error_ft,actual_rmse_ft,current_mean_error_ft,current_rmse_ft,exact_mean_position_mean_error_ft,exact_mean_position_rmse_ft,boundary_normalized_mean_error_ft,boundary_normalized_rmse_ft,exact_mean_plus_boundary_mean_error_ft,exact_mean_plus_boundary_rmse_ft,momentum_one_mean_error_ft,momentum_one_rmse_ft,exact_mean_plus_momentum_one_mean_error_ft,exact_mean_plus_momentum_one_rmse_ft,boundary_plus_momentum_one_mean_error_ft,boundary_plus_momentum_one_rmse_ft,all_three_corrections_mean_error_ft,all_three_corrections_rmse_ft,position_quantization_episode_mean_effect_ft,position_quantization_onset_effect_ft,position_quantization_preceding128_effect_change_ft,position_quantization_episode_sign_matches_actual,position_quantization_onset_sign_matches_actual,position_quantization_episode_anchor_safe_fraction,position_quantization_onset_anchor_safe,rate_boundary_episode_mean_effect_ft,rate_boundary_onset_effect_ft,rate_boundary_preceding128_effect_change_ft,rate_boundary_episode_sign_matches_actual,rate_boundary_onset_sign_matches_actual,rate_boundary_episode_anchor_safe_fraction,rate_boundary_onset_anchor_safe,rate_mean_reversion_episode_mean_effect_ft,rate_mean_reversion_onset_effect_ft,rate_mean_reversion_preceding128_effect_change_ft,rate_mean_reversion_episode_sign_matches_actual,rate_mean_reversion_onset_sign_matches_actual,rate_mean_reversion_episode_anchor_safe_fraction,rate_mean_reversion_onset_anchor_safe,all_transition_components_episode_mean_effect_ft,all_transition_components_onset_effect_ft,all_transition_components_preceding128_effect_change_ft,all_transition_components_episode_sign_matches_actual,all_transition_components_onset_sign_matches_actual,all_transition_components_episode_anchor_safe_fraction,all_transition_components_onset_anchor_safe
97cd5bf9:000,97cd5bf9,2368,5638325.717982784,-44.46002132601367,48.79600098354344,-31.573740117933994,35.368028687519214,-75.42786581322412,80.48855273959175,-31.500882291924256,35.31420470855001,-74.96882187344949,80.03751530451127,-30.310464935666324,34.72524745289686,-61.44517649369079,66.95438280812213,-24.9801469485831,29.411048070402458,-42.04552678578423,46.46007605698523,43.854125695290115,22.44396598360254,2.6161057861027075,False,False,0.8146114864864865,True,-0.07285782600973482,-0.07802574027664377,-0.009533155391181936,True,True,1.0,True,-1.2632751822676698,-2.253290515831395,-0.09687890075838368,True,True,1.0,True,10.471786667850244,6.278671881516857,0.1996564830023999,False,False,1.0,True
98177ced:000,98177ced,1741,387401.83728649054,14.542475014359379,14.916998720422788,8.034931910376399,8.415399195776862,16.967560844767867,17.382639266150473,7.9197357382562314,8.320149450100049,16.60595067696283,16.98997166904965,5.029433096906006,6.183016671366329,6.530817423037304,7.033998886277576,2.0042608503049135,6.125246425101481,-1.7676391118881867,8.868064974407467,-8.932628934391467,1.6496352628200839,1.6220745250848267,False,True,1.0,True,0.1151961721201674,0.0005206847326917341,0.0005206847254157765,True,True,1.0,True,3.0054988134703926,0.1771000604276196,0.17706815901874506,True,True,1.0,True,9.802571022264585,2.2037206580080237,2.1760799202620547,True,True,1.0,True
98177ced:001,98177ced,871,121304.28652924544,11.797126865671421,11.801276786343173,32.988819216986094,33.13443120891347,86.05683734307316,86.48576089780885,32.89068459433846,33.03881566520865,85.27438391874547,85.70715514988855,31.95446866981854,32.18290822211813,65.76623344086852,66.32088605085328,19.08740782259959,19.503475744873832,20.06760937323771,21.277207328587494,-53.068018126087054,-43.14092827802051,-2.8315279893940897,False,False,0.7543053960964409,True,0.09813462264763693,0.1382626452104887,-0.011226652781260782,True,True,1.0,True,1.0343505471675627,2.346445402075915,-0.3650383286494616,True,True,1.0,True,12.921209843748391,20.014027881568836,-1.8502971942689328,True,True,1.0,True
9896fc0b:000,9896fc0b,206,23129.86410999949,10.592485436893087,10.596267915538073,32.84985068642403,32.86291511075937,73.68398058252339,73.72777453486542,32.97415004439092,32.98735436724616,73.68398058252339,73.72777453486542,37.68266258050803,37.70028669854918,73.68398058252339,73.72777453486542,41.661498774235916,41.68593786423054,73.68398058252339,73.72777453486542,-40.83412989609937,-38.38999351932762,-1.855910555283117,False,False,1.0,True,-0.12429935796689216,-0.11408436808233091,-0.007294736849871697,False,False,1.0,True,-4.832811894084002,-4.492707457222423,-0.24137250779313035,False,False,1.0,True,-40.83412989609937,-38.38999351932762,-1.855910555283117,False,False,1.0,True
9896fc0b:001,9896fc0b,1050,1146032.5016154938,30.661564761904668,33.037244518090326,62.71246535206178,65.07070338131923,121.33517142857056,123.8797592879397,62.913137793046964,65.27285436691821,121.33517142857056,123.8797592879397,70.09578532052073,72.48469697352598,121.33517142857056,123.8797592879397,77.16361407228283,79.66138604844213,121.33517142857056,123.8797592879397,-58.622706076508784,-45.761831464371426,-4.4694717620277515,False,False,0.38285714285714284,True,-0.20067244098519343,-0.14655543907065294,-0.02047174988183542,False,False,1.0,True,-7.383319968458972,-5.580322716028604,-0.6886158039269503,False,False,1.0,True,-58.622706076508784,-45.761831464371426,-4.4694717620277515,False,False,0.38285714285714284,True
992ce078:000,992ce078,644,94546.75162225249,-12.083025621118175,12.116588881426575,-7.06965812924065,7.249704920460571,-20.8329906125938,21.677056734527838,-7.022784539733922,7.204985569417953,-20.61113609956303,21.456226065443758,-5.638885517988289,5.946105399572705,-12.711066631620591,13.7896948361929,-3.6989368346035714,4.071484291017013,-5.743981777112562,6.9102686435515395,13.763332483353151,7.397590204374865,0.7669679303162411,False,False,1.0,True,-0.04687358950672691,-0.048825291867615306,-0.007456248571543256,True,True,1.0,True,-1.4307726112523602,-1.736815207190375,-0.1477121035404707,True,True,1.0,True,-1.3256763521280874,-3.837898440897334,-0.873760569440492,True,True,1.0,True
99529c45:000,99529c45,399,79612.70339050077,-14.045553884711847,14.125529545422303,-50.984248625075224,51.04962481008083,-150.26659902434093,150.33883148430886,-51.24470723781734,51.31015711791453,-150.1099196155876,150.18222723532452,-60.298901374963634,60.366261885152205,-144.65030456382837,144.72531113197542,-66.35437605914639,66.4289933421205,-131.18159814543878,131.2608382789981,99.28235039926574,95.9371369433884,1.706144956226126,False,False,0.0,False,0.26045861274210974,0.24713458191035897,0.006707505302983918,False,False,1.0,True,9.314652749888396,8.874103322916199,0.2213433885772247,False,False,1.0,True,80.19734952036355,77.03051927215347,1.5803113955280423,False,False,0.0,False
995ff498:000,995ff498,514,122786.60373799776,15.204118677042663,15.455887003664156,-30.44004425753079,30.440291501547257,-107.4217997645546,107.43470963978197,-30.426540891896366,30.42678710991185,-106.63943466624453,106.6524324622755,-32.63579566586729,32.636617777939314,-87.13853083412263,87.15392930285387,-21.712924350048027,21.71357040898854,-41.78994091054791,41.796871209578356,76.9817555070238,73.58626021186137,1.9296260510927823,True,True,0.0,False,-0.013503365634423546,-0.02655373750894796,0.00736930323728302,False,False,1.0,True,2.1957514083365,1.774811274928652,0.23735734216825222,True,True,1.0,True,11.349896653017126,9.627007376086112,0.9983909817219683,True,True,1.0,True
9a95e33f:000,9a95e33f,146,24093.56351200055,-12.758356164383706,12.846182608714626,-56.34776260190149,56.385137605197876,-171.97741808982968,172.00170408852614,-56.649896738425625,56.687194782901315,-171.6503559526249,171.67468820013323,-66.90723598818886,66.94223383799037,-160.9499904711438,160.97593579237423,-70.60112354832732,70.63793695697186,-133.17916923073506,133.2094299272167,115.62965548792818,114.17895355688233,2.40014246717692,False,False,0.0,False,0.30213413652413007,0.2962879376646015,0.009611126575691742,False,False,1.0,True,10.55947338628737,10.365870025101685,0.31801949861437606,False,False,1.0,True,76.83140662883358,75.46961166323308,2.2345890362812497,False,False,0.0,False
9ab94eeb:000,9ab94eeb,598,91971.10045700276,-12.37564715719082,12.401525182459423,-12.234749074688196,12.3561697136106,-20.68505696173692,21.37082325773077,-12.106681579930571,12.226130375814133,-20.29203509727859,20.969118538795286,-8.942676646221479,9.055829537540541,-9.236130786585685,9.930503523371337,-6.1764347878763095,6.213472248543893,-1.5847576510887942,1.9896519425224084,8.450307887048721,2.958993976437341,0.2958495121638407,False,False,1.0,True,-0.1280674947576249,-0.08200148084142711,-0.025399506692338036,True,True,1.0,True,-3.2920724284667173,-2.5908371198020177,-0.5540887026290875,True,True,1.0,True,-10.6499914235994,-8.835953637917555,-2.765245194441377,True,True,1.0,True
9ad5410a:000,9ad5410a,1533,1192204.869240255,-27.577977495107707,27.887165123588726,-63.573313755805955,64.00354574767793,-155.6223027507655,156.6624412619104,-63.66134232358206,64.09554866617827,-155.10131361758496,156.14433967333613,-68.24778789632865,68.80556438258739,-139.96887794519168,141.0983754043101,-63.049216601979616,63.679865819377966,-110.21644590252106,111.2085419943782,92.04898899495956,76.46929892998014,4.599115564371459,False,False,0.0,False,0.0880285677760988,0.027502266735609737,0.017989502599448315,False,False,1.0,True,4.674474140522698,2.6917244909418514,0.6114496905101987,False,False,1.0,True,46.64313214671512,37.300137005981014,3.25765296298232,False,False,0.0006523157208088715,True
9ae248be:000,9ae248be,4154,977696.9990232658,-14.666153225806582,15.341537818118596,-63.66790178957218,72.36885392242417,-152.70083763051264,167.30222058143477,-63.637536272414344,72.39957782305966,-151.96860329818568,166.60755504659625,-66.06041597354817,76.58194742143714,-133.7846451607573,149.48258035292528,-56.748346939318886,67.67079101870874,-99.33008016093557,113.46894696250713,89.03293584094047,23.189193714533758,2.1622114655383484,False,False,0.202696196437169,True,-0.030365517157847383,-0.15357371895152028,-0.017448719167077797,True,True,0.6564756860857005,True,2.3925141839760116,-3.704196270849934,-0.24251163954249932,False,True,0.638180067404911,True,35.66217837136338,1.3158203797156602,-0.9465680118173623,False,False,0.4215214251324025,True
9b9e3b49:000,9b9e3b49,396,49689.898415501215,-11.18057828282842,11.201765104361272,-60.01484146480963,60.04656180969347,-136.25561993658675,136.3328086785181,-60.1943705556071,60.22632829119891,-136.10192275817246,136.1791780790643,-66.70582692574523,66.7452033802783,-130.79623602630042,130.87579309492762,-70.57863186262718,70.62584801959312,-121.32293069259428,121.39786877476371,76.2407784717771,71.63545161616094,3.222952054542475,False,False,0.0,False,0.1795290907974766,0.1610219795111334,0.013020691601923318,False,False,1.0,True,6.690985460935598,6.080328002184615,0.43090550518718373,False,False,1.0,True,61.308089227784656,57.27768403113623,2.815229552124947,False,False,0.0,False
9b9e3b49:001,9b9e3b49,771,112596.93304074548,12.044275616082764,12.084706064915922,-69.07210742549152,69.1478294646325,-188.5755699433751,188.77244818282682,-69.44592023781647,69.52225899283548,-188.4190684239881,188.61610624982362,-82.26518704938714,82.3608427546999,-182.9765817293953,183.17916291958875,-92.25380150061858,92.37513093004988,-170.61958272822744,170.8218264132085,119.50346251788355,109.4428734286048,5.1450947770408675,True,True,0.0,False,0.37381281232493213,0.33132743918213237,0.025962143188735354,True,True,0.8560311284046692,True,13.193079623895606,11.781635781775549,0.8815907627758861,True,True,0.0,False,101.54747530273593,92.05974515111848,4.924239800724536,True,True,0.0,False
9c350a6a:000,9c350a6a,4394,4110617.139201461,28.348977924442273,30.586056613625924,10.063009597223434,14.735592781315756,58.903069603595135,62.7471240057918,10.118053201183256,14.793193170990461,58.5859180215505,62.4451368329202,12.236647396325496,16.95622496627726,48.24992580199544,52.70152212637854,9.2479055747934,14.647110602631228,27.55688663693046,31.95343735080873,-48.840060006371694,-16.03334121639091,-3.882580336587125,False,False,0.6042330450614475,True,-0.05504360395982306,0.05106476741821098,-0.008321502220496768,False,True,1.0,True,-2.173637799102063,1.4819626239386707,-0.35755074082953797,False,True,1.0,True,-17.493877039707026,1.7392190276295878,-2.4801819242875354,False,True,1.0,True
9d3ec64c:000,9d3ec64c,601,105272.90893299748,13.141668885191194,13.234912543657602,22.741296825627696,22.85489940649896,38.94890120137138,39.51391191581869,22.696116242790584,22.810137334375096,38.75558989823319,39.31809709425423,21.303962847749258,21.450630976632585,31.4948952038346,32.04791844846261,19.694423923527303,19.830661760046446,25.940197718024844,26.335260296606688,-16.20760437574368,-9.666147256246404,-1.396633376898535,False,False,1.0,True,0.04518058283710904,0.04387542600125016,0.006951491379368235,True,True,1.0,True,1.4373339778784386,1.6805511377988296,0.12084898350440199,True,True,1.0,True,-3.198900892397151,-0.4081075378690002,0.2680376106090989,False,False,1.0,True
9d3ec64c:001,9d3ec64c,542,75182.609976498,11.676559040590245,11.777661165938856,32.92458202838872,33.106079510824436,67.70966968680986,68.13258960101516,32.91384705253519,33.09662084919618,67.42951524719302,67.85288676814399,33.04782910990933,33.276440103255666,58.19127898776972,58.64550143788059,31.067044828478142,31.308945087532955,47.05817714709574,47.451047007204906,-34.785087658421126,-27.624584967790724,-3.495074632786782,False,False,1.0,True,0.010734975853528075,0.029869145393604413,-0.007177571902502677,True,True,1.0,True,-0.12324708152061158,0.6036475262171734,-0.3078900969867391,False,True,1.0,True,-14.133595118707019,-9.649488155379004,-2.1024569463606895,False,False,1.0,True
9d4272e3:000,9d4272e3,217,38737.39743125063,-13.253891705069238,13.360888900733546,-30.217906449502802,30.268834929010755,-40.39662741734452,40.51820472964471,-30.112726970106543,30.163803464167525,-40.02857224170122,40.15020030291385,-27.379692430532508,27.43786549697149,-28.626401595321727,28.766844817882887,-23.914051265503705,23.972970315199653,-18.326783740999186,18.456294021900955,10.178720967841715,7.467233947398199,1.6455290734284063,False,False,1.0,True,-0.10517947939625892,-0.10360423612291925,-0.007569724117274745,True,True,1.0,True,-2.8382140189702945,-2.930942093469639,-0.09816304180822044,True,True,1.0,True,-11.891122708503614,-12.72932638727616,-0.6634842069597653,True,True,1.0,True
9d4272e3:001,9d4272e3,2307,757455.2595745105,-17.357372778500352,18.119854061654376,-49.90026401138398,50.82954055708888,-91.28827246596904,93.19725147861698,-49.85413935534217,50.789425253081966,-90.7856070146903,92.70024580656744,-49.728377602107955,50.84387632049384,-76.19386405230311,78.30756501702393,-42.87973114587498,43.91937772342611,-51.08956308838991,52.60792246296135,41.38800845458506,21.64628632939275,4.58436692741634,False,False,0.8855656697009102,True,-0.04612465604180968,-0.09460442928138946,0.006571314494067337,True,True,1.0,True,-0.17188640927602825,-1.9988973037907272,0.3730184724627179,True,True,1.0,True,1.1892990770059264,-5.522089237460023,2.5730140735322493,False,True,1.0,True
9da441ba:000,9da441ba,205,24973.554790998885,11.019326829268042,11.037310292488723,37.260593969815005,37.319493251516946,103.1540961908288,103.18606806409652,36.84002760865602,36.8996048030266,102.12932527651817,102.16157160989202,26.38066645303946,26.463631642294114,63.61519262311686,63.65909854681143,3.9067050220446484,4.230252005436232,7.546951399572226,7.637275960039702,-65.8935022210138,-65.45236126672353,-1.6437988755333208,False,False,0.0,False,0.4205663611589776,0.4201577413277846,-0.0008803700839052908,True,True,1.0,True,10.879927516775544,10.81353776002652,-0.07116303656039236,True,True,1.0,True,29.713642570242776,27.690447811066406,1.6062332521196367,True,True,1.0,True
9da441ba:001,9da441ba,2466,544210.9511732407,14.647673763179103,14.855494137586732,68.24474158162087,69.33709104825846,180.20503400489065,182.92880653415088,67.90482183167681,69.00885334368435,179.1643542006417,181.90337286025118,65.14528712087831,67.0218508669901,138.16827401160768,141.59181179325117,36.42570605985224,39.18368937543601,56.81708600944529,61.00812827422173,-111.96029242326976,-76.30625178074115,-3.4711214068938716,False,False,0.0,False,0.33991974994407337,0.40542423808801686,-0.005409478819274227,True,True,0.7064071370640713,True,3.099454460742572,9.472918259158178,-0.5035124637870467,True,True,0.7064071370640713,True,11.427655572175588,28.349248421949596,-0.7946291054995527,True,True,0.7064071370640713,True
9dede370:000,9dede370,143,17456.497529249507,11.039017482517329,11.048683600115043,-19.547088651792823,19.63795016156215,-42.28295191517962,42.3233115148401,-19.445368938895562,19.536457568938374,-41.86861383260189,41.90906857262766,-17.124086466303897,17.22107231793453,-29.48184686180421,29.53033210318392,-13.074775722835009,13.175027043261574,-16.476137185597857,16.522197124030992,22.7358632633868,22.858249312435873,0.8070320216720575,True,True,1.0,True,-0.10171971289725973,-0.09683178761952149,-0.006421135782147758,False,False,1.0,True,-2.423002185488926,-2.303293900178687,-0.11658764991443604,False,False,1.0,True,-3.070951466194964,-1.8133499045598,-1.3227685935671616,False,False,1.0,True
9dede370:001,9dede370,1004,312658.1545190059,-17.388709163346775,17.646883705090875,-78.36569441876985,78.46001526477068,-152.8682106236001,153.26407016969756,-78.43397730341403,78.52943794532824,-152.34304156585353,152.74015653324915,-81.86410809938103,82.00014634340073,-137.0405954087176,137.47606285243236,-75.89563008862687,76.06388209290687,-104.59884345717322,105.01176881698134,74.50251620483027,63.2237995593041,0.7932590463642555,False,False,0.0,False,0.06828288464418304,0.021265918268909445,0.0025050845833902713,False,False,1.0,True,3.4984136806111867,1.9556755098965368,0.07634457271888095,False,False,1.0,True,26.233149038403376,18.16692208362474,-0.18948761956016824,False,False,0.9083665338645418,True
9dede370:002,9dede370,246,27004.85470850097,-10.473479674796936,10.477396248514129,-85.12817169294499,85.13247707457315,-185.40164859100426,185.4167811095956,-85.3103820884762,85.31473852119527,-184.87408100376948,184.88925592943323,-92.41063590468556,92.4166589859752,-169.43017847397354,169.4466654382573,-88.42139445648704,88.42923165290804,-132.62290400292088,132.63949936595336,100.27347689805929,97.95223026674284,3.003327658156195,False,False,0.0,False,0.1822103955312305,0.1728711274517991,0.0124117410814506,False,False,1.0,True,7.282464211740587,6.975415193504887,0.40928850658019655,False,False,1.0,True,47.494732309975895,45.649551694919865,2.470504282597176,False,False,0.0,False
9dede370:003,9dede370,872,261261.22595775424,-16.51097419724787,17.309289345838987,-99.52395785846082,99.65183935962867,-220.97228533994294,221.2083162609138,-99.7923059294265,99.92089580850362,-220.44432796365098,220.68092224763973,-109.65168947572977,109.80162736355058,-204.95966802377586,205.2139018923588,-107.68350128343923,107.86934455652653,-164.9707006602906,165.2524995962763,121.44832748148217,113.39220030226352,1.4026876589432504,False,False,0.0,False,0.2683480709656912,0.23572915210934298,0.005484287326908088,False,False,1.0,True,10.127731617268953,9.049116420112114,0.18002711775625357,False,False,0.6513761467889908,True,65.44674280182977,58.45541980721828,1.0342291870583722,False,False,0.0,False
9def2eb2:000,9def2eb2,1265,524056.8917359926,19.52795415019747,20.353727489484566,37.60303003792002,38.23900912614824,91.61486578013684,92.45746668836121,37.64353356744836,38.281864496738976,91.30139538943158,92.14576217236302,39.57351171733446,40.28353261800087,81.15498106131447,82.0654638974967,37.36402770879864,38.086441617007765,64.49728801551865,65.27181515590179,-54.011835742216824,-43.23563072311845,-2.975688806778635,False,False,0.7090909090909091,True,-0.040503529528345274,-0.002892865237299702,-0.008775683241765364,False,False,1.0,True,-1.9704816794144437,-0.7030840919524053,-0.3105657160322153,False,False,1.0,True,-26.894257977598638,-20.747439896938886,-1.8217697841246263,False,False,1.0,True
9def2eb2:001,9def2eb2,1879,740571.3478944891,19.10272112825956,19.852722071627035,63.51222101133741,64.083676870446,166.96164588258364,168.44695943688276,63.762092071181264,64.33877381924715,166.63484347340253,168.12301297958984,72.42479703925943,73.17573353611219,155.9617534997725,157.54782642898482,74.16378550011312,75.15967704200517,130.52231535327772,132.212496646509,-103.44942487124624,-84.79291711334554,-2.376437501003238,False,False,0.0,False,-0.24987105984384153,-0.16934682088140107,-0.009400682523846626,False,False,1.0,True,-8.912576027922013,-6.235427425983289,-0.30787533735383477,False,False,0.8579031399680681,True,-67.01009434194032,-50.859118109730844,-1.9129902332661004,False,False,0.0,False
9df1b1f9:000,9df1b1f9,3870,1644056.9561480249,-20.358587596899383,20.61118431583441,-44.5997261579082,47.960542925932714,-93.58223211966674,104.26904594709784,-44.49209128624249,47.888287929086836,-92.883448967781,103.5990742529115,-43.440233146829385,48.0576396994089,-75.44730842489498,87.17162462998701,-35.01927046576,39.5605235939624,-45.16433580628341,54.98760098029226,48.982505961758534,3.4956739127192122,2.6844398477005598,False,False,0.5604651162790698,True,-0.1076348716657064,-0.12380913063134358,-0.02271734606983955,True,True,1.0,True,-1.1594930110788153,-3.6508492666034726,-0.376784495467291,True,True,1.0,True,0.5646096483752094,-11.372065925248535,-0.46141773391718743,False,True,0.9470284237726099,True
9dfff011:000,9dfff011,1390,234138.0721730037,-12.914892086331033,12.978623048673962,-28.39237503813328,28.448874728882792,-69.98591804252243,70.23371830192234,-28.417009190637778,28.474399975935956,-69.66201931220274,69.91078584546126,-29.49243927521976,29.5809215202531,-59.14704069806926,59.430518521526565,-25.398451236727478,25.49471265605464,-38.203795420794705,38.4372251868936,41.59354300438913,31.840969526610934,-0.7770919195008901,False,False,1.0,True,0.02463415250449347,-0.01361810016896925,-0.003766330306461896,False,True,1.0,True,1.1000642370864802,-0.14653791609453037,-0.12807825658819638,False,True,1.0,True,9.811420382661423,3.5391382524048822,-1.5880850784578797,False,False,1.0,True
9e3e364d:000,9e3e364d,1328,201631.03942974625,12.29354028614446,12.321956093909384,26.476964416567345,27.10071889038883,65.6278904582351,67.23493961934584,26.1572862109616,26.787465906259776,64.63298180991232,66.24609658843455,21.948171245850496,22.787909550643707,45.22107447905126,47.02533121336628,11.7361813930462,12.368432936561723,18.07019240221695,19.159812341491083,-39.15092604166776,-22.53709537107352,-1.2886381491844077,False,False,1.0,True,0.3196782056057458,0.2934291304081853,0.01951297606137814,True,True,1.0,True,4.528793170716853,4.926632757646075,0.2897773705954023,True,True,1.0,True,8.406772014350398,9.340468236958259,2.2952290730172535,True,True,1.0,True
9e3e364d:001,9e3e364d,889,143200.6398579962,12.651220472440778,12.691752627874127,48.118072297509784,48.17032345989817,122.3729457652354,122.70737672616436,47.88470592403547,47.938220692169395,121.24612850904815,121.58345180395463,46.91309849052297,47.011228011547246,98.66834325205613,99.07164311523664,30.685949855624003,30.817099088968927,48.292672604194124,48.73079441468085,-74.25487346772562,-64.74534164617762,-0.7225453491355438,False,False,0.0,False,0.23336637347430145,0.27172957841321477,-0.0016862559168657754,True,True,1.0,True,1.2049738069868148,2.4551997291800944,-0.04923752076319943,True,True,1.0,True,-0.17460030668434492,4.629582150028,0.8758339703654201,False,True,1.0,True
9efc812e:000,9efc812e,623,80416.84266400151,-11.357703049759337,11.361338137564866,0.17104205616549495,0.6411630730646041,17.273334157924747,17.27442733429046,0.11359467783440895,0.6251395070752792,16.966148717386556,16.967201578561664,-1.3907176800124532,1.4835023564941288,7.021026112241938,7.021551993450616,-5.9910433598658175,6.017800364237156,-7.8532909608362464,7.942842980296621,-17.10229210175925,-17.472227684180325,-1.0846357146147056,True,True,1.0,True,0.057447378331086006,0.05170939166964672,-0.0015476587013836252,False,False,1.0,True,1.561759736177948,1.381736429693774,-0.06464224266892415,False,False,1.0,True,8.02433301700174,5.181892454267654,0.059914122175541706,False,False,1.0,True
a056d01e:000,a056d01e,402,105957.41491574864,15.982757462686457,16.23501336600619,84.81439583558279,84.8531513761255,190.17994047947553,190.227650899134,85.00562498885206,85.04449467365816,189.65194241446957,189.69978551760624,92.25150067337317,92.29351436701928,174.16057937693856,174.2126521414585,87.8118512234017,87.86207105433193,133.14716645027582,133.2087907113938,-105.36554464389278,-102.67328062660454,-1.09101923560047,False,False,0.0,False,-0.19122915326929457,-0.18067024591073277,-0.004220581122353906,False,False,1.0,True,-7.437104837790395,-7.088740881794365,-0.13882115283195162,False,False,1.0,True,-48.33277061469307,-46.0128904100784,-0.8301761975799309,False,False,0.0,False
a08d9e63:000,a08d9e63,333,46925.45133150078,-11.751468468468572,11.870858067796451,37.11781710900378,37.22802655776309,98.27402826275593,98.50249931972607,36.78205287561586,36.893843848479605,97.23753128560658,97.46836002586949,28.841980725168593,29.06576341229414,57.18479183649381,57.55660590114804,2.0837475972364827,3.5879923779438054,-10.293500131308248,11.400805272383407,-61.15621115375217,-54.557394696459596,-4.832750021058018,True,True,0.0,False,0.3357642333879224,0.34849716392636765,-0.008556229044188512,False,False,1.0,True,8.27583638383519,9.518096656451235,-0.8277352669665561,False,False,1.0,True,47.41131724031203,50.80732893320237,-2.1919962078736717,False,False,1.0,True
a0e92ed6:000,a0e92ed6,222,29825.313417499223,11.571522522522377,11.590869623862737,-42.26382273804987,42.264344867022686,-147.28546167342697,147.2912088871794,-42.57462478249121,42.57512077489063,-147.128897874819,147.13465105037292,-53.27610882947688,53.27629019470846,-141.68154243205487,141.68750266211296,-61.35524023162698,61.35586648427249,-129.11295418181925,129.11869739262465,105.02163893537708,102.27836295923044,3.4944028361733217,True,True,0.0,False,0.31080204444134396,0.2993600784429873,0.01477093998255441,True,True,1.0,True,11.012286091427011,10.632515072114984,0.49087743606105505,True,True,1.0,True,86.8491314437694,84.2520878933883,3.313634062584242,True,True,0.0,False
a2e8e7f6:000,a2e8e7f6,2550,2583437.3487557727,-30.700953921568757,31.8294311257141,19.4594314341683,19.63047061230481,63.834311122252245,66.29259142657216,19.43570569511673,19.61388321589779,63.316352075848606,65.79132124236187,19.57843650293994,20.068234644047134,48.264037072578894,51.3456291573967,12.504319728388346,13.307897175746872,18.67031281096495,22.567329790979798,-44.37487968808395,-18.72672524214613,-1.4566832232521847,True,True,0.7458823529411764,True,0.023725739051572187,0.11425042840164679,-0.0018621662238729186,False,False,1.0,True,-0.1190050687716397,2.882307077472433,-0.08464763454867352,True,False,1.0,True,0.78911862320335,15.214071325290206,0.19123321056940767,False,False,1.0,True
a3518960:000,a3518960,316,48552.88714300113,-12.311784810126724,12.395498256819437,-57.678763826487554,57.754154834905606,-147.40524521027322,147.47449237562495,-57.70078378589513,57.77646415915442,-146.62185412839833,146.69146812637095,-60.93458928413115,61.0161550783494,-127.04965851079433,127.12970489655373,-50.64719271237395,50.74895213333096,-78.7698622550593,78.87532535331553,89.72648138378564,86.69628935088258,3.9616036870684184,False,False,0.0,False,0.02201995940758128,0.009830134533331147,0.017219081353687216,False,False,1.0,True,3.2558254576435983,2.8557995519604447,0.5706879231511266,False,False,1.0,True,21.091098428571737,18.84360317883511,3.2728705612080375,False,False,1.0,True
a3f71395:000,a3f71395,2764,3875938.90571028,-36.94839417510869,37.44720792297584,-91.9225103293085,92.57602143629573,-222.93109632944572,225.3695936021896,-91.99869671119095,92.66170440405149,-222.1517274506221,224.59789684409552,-98.17001402181097,99.14846887138519,-202.7695942111564,205.40845506213745,-88.91765054578484,90.0989107871683,-158.96756230277913,161.336714929814,131.00858600013723,88.9368203833219,4.022689816303682,False,False,0.0,False,0.07618638188245505,-0.10210337940407044,0.01447617120356881,False,True,0.41027496382054995,True,6.247503692502483,0.3427947507916542,0.4879289749223972,False,False,0.375904486251809,True,67.04505197347063,36.76183163890346,2.3669511878924823,False,False,0.0,False
a48640d9:000,a48640d9,265,31229.744968250547,-10.852258490566134,10.855786209197996,-9.457593782113841,9.47501366714952,-0.7594684369209234,1.8973296537967532,-9.499847161317042,9.516452096237373,-0.882189719268841,1.9143596387371746,-11.838116222880332,11.841773694231613,-7.30083356875878,7.32056327706056,-12.3692388232814,12.378256827092343,-8.904381783199389,8.977580877700078,-8.698125345192919,-6.606010829094885,-3.9176104053040035,True,True,1.0,True,0.04225337920320014,0.01969780374383845,0.016519087648703135,False,False,1.0,True,2.3805224407664904,1.268303176817426,0.9394885137990059,False,False,1.0,True,-0.5532119989144533,-2.920734290903056,-1.1018568463987322,True,True,1.0,True
a4f989c2:000,a4f989c2,938,1585489.698158269,39.39949200426458,41.11310648307892,60.35459287681267,60.53840317713077,138.43358460407714,138.80949579783805,60.33656802768115,60.52216872900928,137.6501446469886,138.02817110376415,62.68108629273541,62.9176960383162,118.0724731509211,118.51113195596713,49.3716150988139,49.70762881357861,69.36318294503954,69.9396465526547,-78.07899172726448,-68.21590188509617,-4.049659182141113,False,False,0.0,False,0.018024849131516623,0.05949829810015217,-0.017723680270137265,True,True,1.0,True,-2.32649341592274,-0.9578165412804083,-0.5870918637374416,False,False,1.0,True,-9.00859006822687,-1.481035249933484,-3.2912378927612735,False,False,1.0,True
